code,date,tas,pre,etp,qmmobs,qhmobs
3030,198704,9.2709,44.001,59.8168,8.197377753,7.6705
3030,198705,10.7345,49.7502,77.3807,6.584726292,6.1615
3030,198706,16.1542,21.9209,100.5961,4.756199686,4.4505
3030,198707,18.6285,68.7621,102.718,4.85825947,4.546
3030,198708,20.6777,7.4945,104.7125,3.430491179,3.21
3030,198709,18.1595,16.5925,70.6717,2.86248306,2.6785
3030,198710,10.3854,102.953,28.3434,3.705678555,3.4675
3030,198711,4.9015,50.348,14.9066,3.586519749,3.356
3030,198712,4.5214,53.7842,12.1052,4.37841818,4.097
3030,198801,3.788,90.3538,10.708,7.248916406,6.783
3030,198802,2.4465,19.618,21.2348,4.695818766,4.394
3030,198803,5.7206,11.8448,41.5507,4.112849003,3.8485
3030,198804,7.7966,131.3783,52.4092,5.901834123,5.5225
3030,198805,10.8619,96.0151,68.0407,10.38070905,9.7135
3030,198806,13.2195,155.2057,80.55,18.56259082,17.3695
3030,198807,19.0107,6.3098,112.2712,21.12690969,19.769
3030,198808,19.7484,9.4003,106.1965,5.784812695,5.413
3030,198809,15.333,19.6594,68.9787,4.995585986,4.6745
3030,198810,11.5899,55.8249,40.0494,5.924276588,5.5435
3030,198811,5.8287,45.9557,19.7375,5.33703207,4.994
3030,198812,1.9604,6.3144,13.561,4.911693912,4.596
3030,198901,1.7848,14.3659,15.2179,4.717192543,4.414
3030,198902,3.4422,57.8589,24.1579,4.206359277,3.936
3030,198903,7.6103,73.3781,45.0872,5.285200662,4.9455
3030,198904,5.6606,81.4297,49.5003,6.517398895,6.0985
3030,198905,12.2966,117.7302,80.6139,10.64681258,9.9625
3030,198906,15.546,59.5607,95.9371,14.11898262,13.2115
3030,198907,20.212,40.4642,121.2253,6.327706626,5.921
3030,198908,20.2248,26.4922,104.4323,4.97795262,4.658
3030,198909,14.1381,36.5324,58.3584,4.652536868,4.3535
3030,198910,11.3608,9.4841,41.7206,3.89483648,3.6445
3030,198911,8.0096,67.4966,16.5874,3.789570629,3.546
3030,198912,6.2334,103.1213,10.2402,4.814443227,4.505
3030,199001,2.5985,37.9951,12.9783,4.158268279,3.891
3030,199002,7.1392,7.2029,29.3642,3.462551844,3.24
3030,199003,6.2248,19.9218,42.0074,3.985675031,3.7295
3030,199004,6.2901,29.0215,52.796,3.774074641,3.5315
3030,199005,12.6916,27.4214,86.5398,3.03774803,2.8425
3030,199006,18.0418,33.6916,103.5831,3.180952334,2.9765
3030,199007,20.8651,10.6324,121.3,3.069274351,2.872
3030,199008,20.2559,34.0839,104.5012,3.048969263,2.853
3030,199009,17.2173,74.1952,64.1425,2.602791672,2.4355
3030,199010,10.4058,74.5469,30.3784,2.766301064,2.5885
3030,199011,5.5824,32.4227,16.8148,3.009427775,2.816
3030,199012,0.818,29.8414,10.3947,3.385606247,3.168
3030,199101,1.7944,21.8198,11.439,2.866223471,2.682
3030,199102,1.424,67.9998,19.4061,3.287286874,3.076
3030,199103,6.2505,72.1377,34.3749,5.081081093,4.7545
3030,199104,6.3694,99.5146,54.4373,14.93011745,13.9705
3030,199105,8.7912,57.4329,69.1284,5.290544106,4.9505
3030,199106,16.879,21.8521,100.6561,4.596965048,4.3015
3030,199107,20.1852,33.3491,118.933,4.612461036,4.316
3030,199108,21.3983,18.0241,111.5183,3.878271803,3.629
3030,199109,15.7805,107.4667,63.9788,3.246142354,3.0375
3030,199110,7.9786,46.1292,30.7681,3.4427811,3.2215
3030,199111,4.7516,38.3137,17.3129,3.238127187,3.03
3030,199112,2.9679,44.8767,11.5828,3.695526011,3.458
3030,199201,0.5107,11.5206,12.9558,3.587588438,3.357
3030,199202,3.8704,21.3984,26.3164,3.405911335,3.187
3030,199203,5.7066,39.4064,39.5598,3.656518868,3.4215
3030,199204,7.818,28.3143,59.7766,4.093612604,3.8305
3030,199205,12.4604,81.2833,82.6537,3.598809671,3.3675
3030,199206,12.5064,63.8648,81.1826,3.74735742,3.5065
3030,199207,20.1595,22.8386,115.1591,3.47537611,3.252
3030,199208,21.4154,36.0595,105.2821,3.175074546,2.971
3030,199209,16.9507,13.6426,68.0172,2.536532963,2.3735
3030,199210,9.621,91.1788,27.239,3.36904157,3.1525
3030,199211,8.334,10.1629,21.6439,2.928207424,2.74
3030,199212,3.6071,54.2768,10.38,3.160112902,2.957
3030,199301,4.0,3.8123,16.8447,2.925001357,2.737
3030,199302,2.2859,26.713,22.1183,2.557372396,2.393
3030,199303,5.8148,32.6775,38.5341,2.76095762,2.5835
3030,199304,7.9133,43.7334,54.991,3.105075427,2.9055
3030,199305,11.5653,67.0052,69.6733,2.712866622,2.5385
3030,199306,16.6338,53.9941,92.0314,2.368748815,2.2165
3030,199307,19.8565,5.949,110.839,2.163026214,2.024
3030,199308,20.8929,3.5587,103.8936,2.089286684,1.955
3030,199309,13.9229,61.898,54.7782,2.107988738,1.9725
3030,199310,7.6745,107.1238,25.7057,2.75133942,2.5745
3030,199311,5.1039,23.1308,16.2452,2.746530321,2.57
3030,199312,4.5589,19.3561,12.1068,2.371420538,2.219
3030,199401,2.243,41.4923,12.5941,3.084235994,2.886
3030,199402,4.2473,34.2223,21.8851,2.621493726,2.453
3030,199403,8.9465,6.575,48.7411,2.915917502,2.7285
3030,199404,6.4582,41.2561,54.3026,2.552563296,2.3885
3030,199405,13.5728,42.0964,80.818,2.565387562,2.4005
3030,199406,17.2891,10.2445,107.3863,2.666913002,2.4955
3030,199407,23.3726,4.1562,129.4222,2.40561858,2.251
3030,199408,22.2099,2.4604,112.1981,1.976005666,1.849
3030,199409,13.5675,52.0824,59.0542,1.589674651,1.4875
3030,199410,10.9722,81.6019,31.706,1.955166234,1.8295
3030,199411,7.5996,37.7515,20.8113,2.18439999,2.044
3030,199412,4.4861,28.3118,12.6624,1.670360658,1.563
3030,199501,4.0899,20.4584,12.8774,1.661811147,1.555
3030,199502,6.0803,19.7881,25.8744,1.638299993,1.533
3030,199503,6.5717,13.8293,44.2964,1.754252732,1.6415
3030,199504,9.5589,28.5794,64.7167,1.639903026,1.5345
3030,199505,13.4668,76.4951,81.0589,2.440350968,2.2835
3030,199506,17.1799,83.0441,96.6198,2.444625723,2.2875
3030,199507,21.6499,34.7046,120.2831,3.757509964,3.516
3030,199508,19.5953,70.7911,97.7872,2.7198131,2.545
3030,199509,13.9722,21.6984,55.1982,2.031043142,1.9005
3030,199510,12.524,10.4601,41.6326,1.670895002,1.5635
3030,199511,7.2273,46.686,18.632,1.974936978,1.848
3030,199512,4.4213,109.6367,10.1846,2.988053999,2.796
3030,199601,3.7051,95.8785,11.9031,6.418545177,6.006
3030,199602,1.8843,46.2456,20.2655,3.993690198,3.737
3030,199603,5.2072,24.9678,36.5447,2.569662317,2.4045
3030,199604,8.0181,37.3046,62.4874,2.765232375,2.5875
3030,199605,10.9597,93.6369,72.8283,5.075737649,4.7495
3030,199606,15.903,51.4579,97.8514,3.95895781,3.7045
3030,199607,19.128,32.213,113.6554,3.855829337,3.608
3030,199608,18.0393,53.2736,94.1701,3.550184329,3.322
3030,199609,13.3407,35.8917,56.6894,3.038816719,2.8435
3030,199610,10.2377,3.9234,38.1001,4.142772291,3.8765
3030,199611,5.0038,103.5418,16.6487,4.474600176,4.187
3030,199612,3.6795,135.2604,9.0184,8.918208376,8.345
3030,199701,2.1223,101.0838,11.417,21.10126116,19.745
3030,199702,6.3381,9.6532,27.177,7.601583724,7.113
3030,199703,8.9349,4.708,50.4383,6.598619247,6.1745
3030,199704,9.6785,50.1316,65.6185,5.446572677,5.0965
3030,199705,12.0141,105.8943,75.855,5.487182853,5.1345
3030,199706,14.5841,51.4293,89.4542,7.625629223,7.1355
3030,199707,17.2546,68.9736,105.0098,5.458862598,5.108
3030,199708,19.396,58.5198,100.1488,4.53551544,4.244
3030,199709,16.7712,41.3255,67.3964,4.028422585,3.7695
3030,199710,12.6709,15.7432,38.5382,3.444918478,3.2235
3030,199711,5.7309,81.3299,14.6245,4.192466322,3.923
3030,199712,3.4402,95.497,10.1179,6.055190971,5.666
3030,199801,3.1045,38.8858,13.01,5.987863574,5.603
3030,199802,5.5686,16.2651,27.5445,4.806962405,4.498
3030,199803,7.6321,19.8526,46.6687,5.293750172,4.9535
3030,199804,6.1754,64.7865,50.427,5.171919645,4.8395
3030,199805,10.6604,110.2852,68.4513,6.01511514,5.6285
3030,199806,16.9322,50.2654,103.4481,7.523035094,7.0395
3030,199807,20.0967,8.4948,121.116,6.209082164,5.81
3030,199808,19.7656,56.104,106.22,5.338100759,4.995
3030,199809,15.519,24.8456,59.3106,5.405962501,5.0585
3030,199810,9.3679,42.7262,34.8791,4.100024737,3.8365
3030,199811,4.4788,35.019,17.3815,3.712625033,3.474
3030,199812,2.7584,26.4919,12.2065,4.051399395,3.791
3030,199901,2.0852,28.5056,13.7928,4.133688436,3.868
3030,199902,2.1937,37.7897,21.9613,3.891096069,3.641
3030,199903,5.1351,51.6487,38.1449,4.1897946,3.9205
3030,199904,7.768,48.8468,61.2349,3.534688341,3.3075
3030,199905,13.5714,36.6266,84.1898,3.401102236,3.1825
3030,199906,15.9067,85.5128,100.0016,2.933016523,2.7445
3030,199907,19.8451,70.0274,117.8783,2.511418776,2.35
3030,199908,20.2339,23.3986,104.4072,2.47935811,2.32
3030,199909,15.1924,92.3219,58.943,2.965077189,2.7745
3030,199910,10.5702,78.3919,32.3879,2.976832766,2.7855
3030,199911,2.588,50.523,14.5821,2.912177091,2.725
3030,199912,2.8344,29.1836,10.8525,2.895078069,2.709
3030,200001,0.3447,17.3001,12.9694,2.926070046,2.738
3030,200002,5.9554,5.2475,29.26,2.677065546,2.505
3030,200003,6.3244,36.0808,44.192,3.084770339,2.8865
3030,200004,6.8132,81.3205,51.2838,3.64583198,3.4115
3030,200005,13.3617,81.798,83.7401,3.501558987,3.2765
3030,200006,17.1029,39.3541,108.123,3.068740006,2.8715
3030,200007,19.1643,6.5031,117.7577,2.99553482,2.803
3030,200008,19.8898,9.6938,107.6616,2.554166329,2.39
3030,200009,16.1124,19.6221,70.0693,1.896388348,1.7745
3030,200010,9.6975,91.9204,33.5021,2.242643532,2.0985
3030,200011,4.2094,45.2534,15.2986,2.112797838,1.977
3030,200012,4.8213,78.4953,11.0037,2.834162806,2.652
3030,200101,3.2833,76.58,11.4547,5.765576296,5.395
3030,200102,3.2103,27.5572,22.2673,4.958716221,4.64
3030,200103,8.7911,76.4327,37.5064,8.775538415,8.2115
3030,200104,7.9307,17.7221,62.1748,5.177263089,4.8445
3030,200105,11.5674,47.3065,76.8676,4.685666222,4.3845
3030,200106,17.8338,14.9621,113.4776,3.870256637,3.6215
3030,200107,19.184,22.603,114.1818,4.171092545,3.903
3030,200108,20.7073,24.0522,104.4359,3.667740101,3.432
3030,200109,14.6596,52.2501,62.7959,3.35087386,3.1355
3030,200110,12.6331,42.3642,36.3219,3.794379729,3.5505
3030,200111,2.5386,15.1225,16.2454,3.456139711,3.234
3030,200112,0.2698,20.6292,11.7249,3.589725816,3.359
3030,200201,3.2347,25.7375,14.016,3.320416228,3.107
3030,200202,4.8196,18.9506,24.9597,2.834162806,2.652
3030,200203,6.7284,55.4542,39.1063,3.433162901,3.2125
3030,200204,7.9486,85.5899,60.7437,3.883080903,3.6335
3030,200205,10.8367,88.1846,74.1844,4.565973072,4.2725
3030,200206,17.6045,78.4779,103.7191,3.809341373,3.5645
3030,200207,18.8706,8.3812,110.9151,4.062086284,3.801
3030,200208,18.2562,66.9828,93.5885,4.071704483,3.81
3030,200209,14.6765,38.6283,61.3453,3.429956834,3.2095
3030,200210,10.7922,86.9329,35.2562,2.649813981,2.4795
3030,200211,6.2103,57.5102,16.2075,2.385313492,2.232
3030,200212,5.3676,60.0422,10.5981,3.004084331,2.811
3030,200301,1.5505,56.0823,11.4842,4.140100569,3.874
3030,200302,2.0106,59.3428,19.7019,4.096284326,3.833
3030,200303,7.186,50.5621,44.0091,4.662155068,4.3625
3030,200304,8.3008,39.0372,60.3929,4.513607319,4.2235
3030,200305,12.5154,149.6374,85.0351,9.188052308,8.5975
3030,200306,19.2925,51.9579,109.3791,4.51253863,4.2225
3030,200307,20.8766,6.8399,121.7785,4.72894812,4.425
3030,200308,21.4523,48.8362,110.0493,4.379486869,4.098
3030,200309,15.5487,52.3046,62.9862,3.656518868,3.4215
3030,200310,9.482,95.5754,29.1884,3.528276208,3.3015
3030,200311,6.0699,49.3627,17.4932,3.689113878,3.452
3030,200312,3.4045,18.8415,10.7213,3.661327968,3.426
3030,200401,3.5032,21.0716,14.0954,3.775677674,3.533
3030,200402,3.7054,48.2969,24.245,3.654915835,3.42
3030,200403,4.5929,92.5328,34.9006,5.370695769,5.0255
3030,200404,7.0861,111.7414,55.4488,7.135101045,6.6765
3030,200405,10.2557,137.2206,70.4624,15.56171255,14.5615
3030,200406,17.8444,49.756,107.2373,6.256638818,5.8545
3030,200407,19.5113,40.4814,114.4744,5.710004476,5.343
3030,200408,19.6722,20.1624,101.3074,4.453226399,4.167
3030,200409,17.0272,33.9173,71.2753,3.264310064,3.0545
3030,200410,11.8776,41.2169,36.2842,3.003549987,2.8105
3030,200411,4.4308,36.968,18.4986,3.03293893,2.838
3030,200412,2.6194,42.6379,9.6285,3.025458108,2.831
3030,200501,1.2071,3.8963,14.5824,2.947443823,2.758
3030,200502,-0.2859,31.1982,19.2274,2.645004881,2.475
3030,200503,5.4183,18.6538,41.5594,2.599585605,2.4325
3030,200504,8.6455,24.7392,63.4241,2.418977191,2.2635
3030,200505,14.1008,29.5458,92.222,2.252261732,2.1075
3030,200506,19.0125,86.4847,116.7112,2.448900478,2.2915
3030,200507,20.9668,10.5272,123.4166,2.413099402,2.258
3030,200508,19.9293,7.497,107.4777,1.950357134,1.825
3030,200509,15.047,56.9333,64.5979,2.155011047,2.0165
3030,200510,11.653,41.1739,37.4691,2.138980715,2.0015
3030,200511,4.4677,76.2211,15.8016,2.205773767,2.064
3030,200512,1.7894,66.6489,10.7628,2.381038737,2.228
3030,200601,0.921,29.259,11.4086,2.531723864,2.369
3030,200602,2.3256,57.0115,22.6139,2.279513297,2.133
3030,200603,6.6672,29.991,40.4737,2.734240399,2.5585
3030,200604,9.6602,37.9042,69.3853,2.661569558,2.4905
3030,200605,14.3892,14.179,92.1019,2.544013785,2.3805
3030,200606,17.781,127.1401,110.1162,2.887062903,2.7015
3030,200607,21.9019,47.6966,120.4893,3.021183353,2.827
3030,200608,18.2575,5.7913,102.9456,2.284856741,2.138
3030,200609,15.047,98.6496,64.1403,2.31852044,2.1695
3030,200610,13.6741,46.5572,37.1411,2.047073474,1.9155
3030,200611,7.826,30.6553,18.1222,2.182262613,2.042
3030,200612,1.4146,19.1239,11.3677,2.332947739,2.183
3030,200701,2.4857,17.4254,15.1541,2.404549892,2.25
3030,200702,4.5764,54.5247,21.5829,2.628974548,2.46
3030,200703,3.7807,61.3202,36.8531,3.003549987,2.8105
3030,200704,7.6581,94.6356,56.4474,7.436471298,6.9585
3030,200705,11.6684,79.198,76.8329,4.949632366,4.6315
3030,200706,15.9114,27.5074,98.0115,3.909798124,3.6585
3030,200707,20.0135,2.9567,121.2822,3.854760648,3.607
3030,200708,19.1371,16.9204,101.4195,2.979504488,2.788
3030,200709,15.6489,18.6788,65.9004,2.527983453,2.3655
3030,200710,9.5543,26.7458,35.6831,2.656226114,2.4855
3030,200711,4.1475,10.1202,20.8421,2.595845194,2.429
3030,200712,1.6876,22.196,11.8943,2.653554391,2.483
3030,200801,3.7374,22.3359,15.6993,2.482564177,2.323
3030,200802,4.0277,31.6289,25.6184,2.418442847,2.263
3030,200803,4.6174,31.2943,40.195,2.69683629,2.5235
3030,200804,8.3508,104.8103,61.2027,4.163077379,3.8955
3030,200805,11.0988,146.6377,70.2779,9.095076379,8.5105
3030,200806,15.2566,68.4416,92.6582,7.023957406,6.5725
3030,200807,20.1469,10.3587,119.5532,4.59108726,4.296
3030,200808,20.4822,12.3117,106.5364,4.039643818,3.78
3030,200809,14.9314,23.931,61.8449,2.868895193,2.6845
3030,200810,9.752,144.4345,33.5151,3.970713388,3.7155
3030,200811,2.499,36.0098,15.1028,5.777331873,5.406
3030,200812,1.0754,47.6832,9.9758,4.895663579,4.581
3030,200901,0.1827,39.3363,11.3534,5.173522678,4.841
3030,200902,2.4406,23.6446,24.2309,5.162835789,4.831
3030,200903,5.7803,21.398,46.452,5.524586962,5.1695
3030,200904,6.4523,51.7102,58.7478,5.9135897,5.5335
3030,200905,13.8549,26.1141,95.3258,4.652536868,4.3535
3030,200906,18.1403,12.3315,112.9316,4.221855265,3.9505
3030,200907,21.7265,5.1768,127.3232,4.274755363,4.0
3030,200908,22.2803,6.9442,111.0088,4.217046165,3.946
3030,200909,16.5879,37.8108,62.7452,3.84888286,3.6015
3030,200910,12.9265,11.0528,43.8982,2.849658794,2.6665
3030,200911,7.0266,14.0184,20.5699,2.897215447,2.711
3030,200912,2.1477,121.4412,10.7426,5.077340682,4.751
3005,198507,22.3579,24.9696,121.187,16.46626327,28.2952
3005,198508,20.5528,7.9117,110.0143,12.68094081,21.7906
3005,198509,19.059,11.5202,73.6823,11.04916573,18.9866
3005,198510,13.2055,11.3701,41.98,11.85353075,20.3688
3005,198511,6.4769,49.7852,16.6939,11.34444486,19.494
3005,198512,4.1121,96.6812,11.495,11.74598723,20.184
3005,198601,2.2563,52.2546,11.9525,17.51772234,30.102
3005,198602,1.7233,116.0433,18.8661,50.83817373,87.359
3005,198603,5.7291,48.5692,38.5905,44.07689856,75.7406
3005,198604,4.9405,97.3929,49.3732,36.62171162,62.9298
3005,198605,14.4168,39.8849,86.5927,32.34522719,55.5812
3005,198606,18.0234,41.0812,104.6,18.63924764,32.0292
3005,198607,20.9842,20.1596,117.8285,13.51638172,23.2262
3005,198608,20.1109,13.5244,103.9981,8.561348879,14.7116
3005,198609,17.3421,91.0442,60.7929,10.97467672,18.8586
3005,198610,11.9965,59.4304,34.1885,11.69000408,20.0878
3005,198611,6.0806,39.971,17.9468,9.856992258,16.938
3005,198612,2.8611,48.6143,10.7278,10.0187731,17.216
3005,198701,1.8114,119.9895,11.888,21.92130366,37.669
3005,198702,3.2259,72.6525,20.5864,39.77713631,68.352
3005,198703,6.8687,19.5839,41.7987,29.61846352,50.8956
3005,198704,10.9469,84.1987,61.7663,48.1686735,82.7718
3005,198705,12.6083,44.9764,81.8043,22.53071695,38.7162
3005,198706,17.641,29.3748,103.5977,15.75512592,27.0732
3005,198707,20.1821,73.3869,103.0164,14.40501244,24.7532
3005,198708,21.5832,6.5051,104.0211,11.32558983,19.4616
3005,198709,18.944,23.9482,72.4426,8.649804589,14.8636
3005,198710,10.7828,131.9298,29.6761,13.03371615,22.3968
3005,198711,5.8681,38.781,15.387,13.15604109,22.607
3005,198712,5.0327,94.5772,11.2991,30.86580543,53.039
3005,198801,4.3322,103.8433,9.3459,40.29448583,69.241
3005,198802,3.6299,29.9927,22.3062,42.34176997,72.759
3005,198803,6.5686,16.7786,43.6366,20.88404407,35.8866
3005,198804,8.7215,129.5262,55.3711,33.27959882,57.1868
3005,198805,11.0426,101.4559,71.8793,55.55670394,95.4672
3005,198806,14.1559,165.0958,83.9076,63.4694164,109.0642
3005,198807,20.3713,12.2692,115.4212,49.54171563,85.1312
3005,198808,21.2703,6.2263,109.9846,22.5472442,38.7446
3005,198809,17.3421,8.2671,69.2027,16.5246906,28.3956
3005,198810,12.9907,56.725,40.2962,15.24685475,26.1998
3005,198811,7.5423,38.0593,19.851,13.103666,22.517
3005,198812,3.1553,15.9742,13.6577,12.87496143,22.124
3005,198901,3.0619,19.0413,16.6015,11.7238733,20.146
3005,198902,4.4548,79.4556,25.4673,11.95781538,20.548
3005,198903,8.4139,49.7185,46.6601,20.29744304,34.8786
3005,198904,7.8867,107.3649,52.7028,32.69823531,56.1878
3005,198905,14.272,124.5198,80.3868,31.02712071,53.3162
3005,198906,18.4402,52.5186,99.2005,42.73469955,73.4342
3005,198907,22.8126,22.4741,122.1209,16.70253313,28.7012
3005,198908,22.352,12.0864,105.077,11.21676603,19.2746
3005,198909,15.5803,21.4132,55.9831,12.26252203,21.0716
3005,198910,12.3538,18.2186,39.0979,10.84967483,18.6438
3005,198911,9.3433,88.6006,16.6439,12.50193439,21.483
3005,198912,6.711,127.1296,10.0143,42.73691094,73.438
3005,199001,3.8862,52.3991,13.6408,27.40439382,47.091
3005,199002,8.6153,10.4303,29.3481,24.18448957,41.558
3005,199003,7.1127,26.659,41.8508,17.77121778,30.5376
3005,199004,7.4816,47.7379,53.8751,15.68564163,26.9538
3005,199005,14.2796,27.1428,85.248,12.53638556,21.5422
3005,199006,19.6772,35.8638,104.1721,9.984554704,17.1572
3005,199007,22.4133,12.0205,119.4853,9.741883446,16.7402
3005,199008,22.1716,41.837,102.8943,9.245134798,15.8866
3005,199009,17.8576,74.2944,61.0134,9.591392349,16.4816
3005,199010,10.6019,93.2192,28.5233,14.51884098,24.9488
3005,199011,5.9615,55.7717,17.5413,26.58850628,45.689
3005,199012,2.0105,40.3081,10.9207,24.62385839,42.313
3005,199101,2.3719,26.7473,10.777,25.26923591,43.422
3005,199102,2.6311,72.3112,20.4071,26.13633465,44.912
3005,199103,7.2528,82.02,36.8704,69.7342921,119.8296
3005,199104,6.9113,78.1691,56.2609,58.67278912,100.8218
3005,199105,9.5674,42.363,71.7623,34.74866195,59.7112
3005,199106,17.5441,31.765,100.8646,24.68624294,42.4202
3005,199107,22.512,31.4844,119.368,23.19820839,39.8632
3005,199108,23.617,11.0147,107.2069,34.05637963,58.5216
3005,199109,17.1798,117.7267,62.177,31.29795813,53.7816
3005,199110,8.5476,79.1228,29.1828,19.95653939,34.2928
3005,199111,5.0893,43.416,16.5528,16.46149132,28.287
3005,199112,4.6141,33.4568,13.5232,21.24508303,36.507
3005,199201,1.714,18.7734,14.8627,14.39674882,24.739
3005,199202,4.9854,22.9176,28.35,11.70175938,20.108
3005,199203,7.9264,39.2891,44.3399,11.45536367,19.6846
3005,199204,10.5925,49.7854,64.5772,32.94614407,56.6138
3005,199205,15.4308,95.471,88.8361,14.51150846,24.9362
3005,199206,14.857,66.8456,88.9858,15.28665982,26.2682
3005,199207,22.5966,17.9264,118.3857,12.13600708,20.8542
3005,199208,22.3701,23.6854,104.6527,10.22338512,17.5676
3005,199209,16.2014,37.5547,63.5228,8.657951826,14.8776
3005,199210,9.5867,115.9357,27.9463,13.63195609,23.4248
3005,199211,9.2353,15.5362,20.9393,17.18892315,29.537
3005,199212,4.8867,61.7561,11.0168,22.16048324,38.08
3005,199301,4.4232,13.3261,17.4821,14.86812464,25.549
3005,199302,3.4997,20.4539,23.6383,11.15065702,19.161
3005,199303,6.2808,43.4967,38.4889,11.23829801,19.3116
3005,199304,7.9889,51.6256,53.1847,10.9823584,18.8718
3005,199305,11.0724,100.6424,64.3301,15.42807257,26.5112
3005,199306,16.2528,59.0758,81.8982,16.51689253,28.3822
3005,199307,21.833,8.0028,104.0811,13.58330545,23.3412
3005,199308,22.3754,8.1274,94.7299,11.38553021,19.5646
3005,199309,14.9556,66.8999,48.9468,10.35199507,17.7886
3005,199310,8.8465,148.928,25.701,23.2067048,39.8778
3005,199311,5.805,39.2976,15.9716,30.0295498,51.602
3005,199312,5.31,23.3858,12.2759,15.6240718,26.848
3005,199401,3.1938,68.3135,11.9146,44.76848255,76.929
3005,199402,5.014,54.0738,21.9861,22.45378376,38.584
3005,199403,9.5108,17.6375,48.3471,22.56703035,38.7786
3005,199404,7.8126,36.0971,57.9032,15.47846905,26.5978
3005,199405,13.6801,51.0852,77.7614,14.67736292,25.2212
3005,199406,18.3456,22.0963,103.688,12.75461511,21.9172
3005,199407,25.4658,9.875,131.1115,11.18336236,19.2172
3005,199408,23.8973,5.5157,111.5045,10.1552975,17.4506
3005,199409,14.8517,30.8448,59.9077,9.05251085,15.5556
3005,199410,11.0041,95.2919,33.8725,8.334506537,14.3218
3005,199411,7.9364,57.2864,20.2888,17.10221328,29.388
3005,199412,3.5984,37.2518,12.8896,12.08176976,20.761
3005,199501,3.2744,38.5162,13.8298,15.65666075,26.904
3005,199502,5.9982,48.1798,24.4948,17.03994511,29.281
3005,199503,6.9335,22.3139,47.0252,15.30493291,26.2996
3005,199504,9.9615,33.6207,64.3367,12.66709051,21.7668
3005,199505,13.9405,71.8025,78.3839,14.21937184,24.4342
3005,199506,17.8903,83.5448,98.0566,12.23435587,21.0232
3005,199507,22.1127,13.7269,123.4142,11.15542898,19.1692
3005,199508,20.0876,51.0913,98.1578,9.562877021,16.4326
3005,199509,14.0,16.77,55.019,8.348356839,14.3456
3005,199510,12.8139,13.4075,40.3641,7.824140366,13.4448
3005,199511,7.8342,82.8792,18.6476,8.698338841,14.947
3005,199512,4.7857,153.6568,10.4255,31.51351073,54.152
3005,199601,4.2715,126.2872,11.4802,92.38442425,158.751
3005,199602,2.5498,60.3672,21.531,51.64125847,88.739
3005,199603,3.9094,42.6059,37.8273,26.71862928,45.9126
3005,199604,8.1622,43.4034,61.9865,25.70907029,44.1778
3005,199605,9.9171,109.1026,71.8238,33.79659917,58.0752
3005,199606,15.9821,42.8844,95.5301,20.40894379,35.0702
3005,199607,20.1132,28.2537,114.0116,15.77258428,27.1032
3005,199608,18.5077,40.4248,95.1228,13.04000116,22.4076
3005,199609,13.6159,33.5809,57.4816,10.68661371,18.3636
3005,199610,9.839,15.7664,36.6811,10.09780129,17.3518
3005,199611,5.2743,105.9887,16.6868,17.80927702,30.603
3005,199612,3.3187,178.7892,8.7367,74.25740502,127.602
3005,199701,2.6555,134.5575,11.5067,129.180254,221.98
3005,199702,5.2618,16.7762,26.2781,47.55774716,81.722
3005,199703,8.081,15.0972,51.2937,25.60478566,43.9986
3005,199704,10.4119,56.7291,65.3905,18.56859946,31.9078
3005,199705,12.259,95.9031,75.0224,16.81484861,28.8942
3005,199706,14.4939,49.657,88.3194,22.81121466,39.1982
3005,199707,18.0826,59.4245,104.0021,15.87675252,27.2822
3005,199708,20.0822,50.1131,95.6254,12.82293551,22.0346
3005,199709,18.2002,33.5216,65.6625,10.46431054,17.9816
3005,199710,12.8032,36.357,38.1798,9.80159105,16.8428
3005,199711,5.9647,134.3821,15.0111,27.21526154,46.766
3005,199712,2.9495,110.5685,10.1321,69.6350122,119.659
3005,199801,3.3342,34.751,13.4614,42.91149458,73.738
3005,199802,5.1534,27.0734,26.9291,27.22806434,46.788
3005,199803,7.1988,25.1209,46.3454,19.03636722,32.7116
3005,199804,5.937,76.0289,46.918,18.90380004,32.4838
3005,199805,11.1681,116.6042,63.9916,31.12372366,53.4822
3005,199806,17.2028,31.5406,97.7718,26.72654374,45.9262
3005,199807,20.7521,10.0057,113.7058,15.39431973,26.4532
3005,199808,21.0556,32.9296,99.4159,12.02450633,20.6626
3005,199809,15.8767,46.5662,55.2902,10.11514327,17.3816
3005,199810,9.7779,37.8452,34.0874,10.17869171,17.4908
3005,199811,4.8503,34.383,17.8359,9.97861886,17.147
3005,199812,2.3396,34.6975,12.73,9.025392191,15.509
3005,199901,2.3894,33.2289,15.1156,9.628869637,16.546
3005,199902,3.2553,44.3829,23.234,8.378850781,14.398
3005,199903,5.0517,53.4461,37.6357,11.29241894,19.4046
3005,199904,8.3656,56.7801,59.2491,9.473955754,16.2798
3005,199905,13.352,54.1671,76.9672,11.37365852,19.5442
3005,199906,16.3285,66.6233,92.1072,10.63226,18.2702
3005,199907,21.2653,43.6138,111.0296,8.891661124,15.2792
3005,199908,20.648,20.549,93.8459,7.772812776,13.3566
3005,199909,15.5014,100.456,54.8229,8.02246738,13.7856
3005,199910,10.8672,111.005,29.3482,23.54306928,40.4558
3005,199911,3.1932,38.0461,15.4151,17.65215174,30.333
3005,199912,2.8263,37.0387,11.0907,17.15575226,29.48
