code,date,tas,pre,etp,qmmobs,qhmobs,snt,rt,mt,spt,Wi,Yi,Swi,eti,Rgi,Roi,Sgi,Qgi,Qbi,Qmmsim,Qhmsim
3005,2001-04-01,8.4665,22.4847,59.3328,30.14465861,51.7998,0,22.4847,0,0,331.15133573586786,298.477485032378,256.2099253553397,42.26755967703832,24.6262812752203,8.047569428269549,23.23138963223166,34.32786289006711,11.090989221151782,19.13855864942133,55.09810107432847
3005,2001-05-01,11.8207,49.5658,71.8851,21.75149197,37.3772,0,49.5658,0,0,305.7757253553397,281.3727740923452,233.84973177326495,47.52304231908025,18.39250436691897,6.01044689607555,16.79974734088779,24.824146658262844,8.020433543818141,14.030880439893691,42.21534677118129
3005,2001-06-01,17.6914,23.2991,107.4776,14.17165231,24.3522,0,23.2991,0,0,257.14883177326493,243.61991051037722,184.7507593262994,58.86915118407782,10.196747955838465,3.3321733070492416,10.89600843409128,16.10048686263498,5.201906300448735,8.534079607497977,24.657992159912922
3005,2001-07-01,19.7164,21.2398,106.2662,12.96586131,22.2802,0,21.2398,0,0,205.9905593262994,199.07988356548236,151.44495112761285,47.63493243786951,5.208576320927805,1.7020994398892373,6.499943395967586,9.604641359051502,3.1031635766959496,4.805263016585187,13.734875500827851
3005,2001-08-01,21.5325,12.4466,97.2023,11.03519904,18.9626,0,12.4466,0,0,163.89155112761284,160.17972430337522,124.72846735856376,35.45125694481146,2.7976038774278935,0.9142229468097254,3.752566857060312,5.54498041633517,1.7915277227137298,2.7057506695234554,8.804245668060407
3005,2001-09-01,15.5731,58.8953,60.0736,10.20301703,17.5326,0,58.8953,0,0,183.62376735856375,178.603990126113,153.01977047468833,25.58421965142466,3.783406100098141,1.236371132352623,3.0415809162546985,4.4943920409037545,1.452093124495594,2.688464256848217,9.692862894054539
3005,2001-10-01,12.6897,78.8933,34.7861,11.04520851,18.9798,0,78.8933,0,0,231.9130704746883,222.11947559465648,203.09844250436197,19.02103309029451,7.381432461079993,2.4121624189518402,4.206814270512257,6.216199106822436,2.0083917694232607,4.420554188375101,14.4490091105138
3005,2001-11-01,3.5311,8.1891,16.4151,9.351863596,16.07,0,8.1891,0,0,211.28754250436197,203.85414189590907,195.42159818910434,8.432543706804722,5.6025540385909505,1.830846569861949,3.959142053600471,5.850226255502736,1.8901496008903789,3.720996170752328,11.86848369307548
3005,2001-12-01,0.7502,19.3033,12.2772,9.066128374,15.579,0,19.3033,0,0,214.72489818910435,206.93516943184346,200.49900131475349,6.436168117089977,5.871118564347532,1.9186101929133565,3.9675743619752604,5.8626862559727435,1.8941753024422336,3.81278549535559,12.185320084137098
3005,2002-01-01,3.5975,37.6816,14.6803,9.289013486,15.962,0,37.6816,0,0,238.1806013147535,227.5548436646174,219.11800854994368,8.436835114673727,8.008633540907564,2.617124109228516,4.833696407031996,7.142511495850829,2.307674039194444,4.92479814842296,15.526713939480697
3005,2002-02-01,4.4399,21.8541,25.2808,8.353827127,14.355,0,21.8541,0,0,240.97210854994367,229.95655546476547,215.47144237327055,14.485113091494924,8.302422360298808,2.7131307248793894,5.301846010264083,7.834272757066722,2.531175185080687,5.244305909960076,17.838012969947837
3005,2002-03-01,5.9981,76.345,39.6552,13.6510439,23.4576,0,76.345,0,0,291.81644237327055,271.13311288015973,244.82759898213627,26.305513898023463,15.589025438957625,5.094304054153194,8.43172823006547,12.45914321915624,4.025424582677189,9.119728636830384,30.564314440542525
3005,2002-04-01,8.4913,61.9155,60.0075,15.93471429,27.3818,0,61.9155,0,0,306.74309898213625,282.0618249260591,241.69884764988936,40.362977276169744,18.602276256065345,6.078997800011799,10.91114745267928,16.122857033451538,5.209133878937857,11.288131678949657,39.558415606650335
3005,2002-05-01,10.8838,68.6086,69.3479,15.56250197,26.7422,0,68.6086,0,0,310.30744764988935,284.576561616713,238.06181061792049,46.51475099879249,19.393368803205036,6.337517229971341,12.231153010265501,18.07336324561882,5.839322931026984,12.176840160998324,42.328737404768205
